
Dump of file C:\Windows\System32\concrt140d.dll

File Type: DLL

  Section contains the following exports for CONCRT140D.dll

    00000000 characteristics
    60247833 time date stamp Thu Feb 11 01:20:03 2021
        0.00 version
           1 ordinal base
         291 number of functions
         291 number of names

    ordinal hint RVA      name
        173   AC 0001CD40 ?_Assign@_Concurrent_queue_iterator_base_v4@details@Concurrency@@IEAAXAEBV123@@Z
        174   AD 0007E530 ?_Byte_reverse_table@details@Concurrency@@3QBEB
        175   AE 000690B0 ?_Cancel@_StructuredTaskCollection@details@Concurrency@@QEAAXXZ
        176   AF 00069300 ?_Cancel@_TaskCollection@details@Concurrency@@QEAAXXZ
        177   B0 0001A860 ?_CheckTaskCollection@_UnrealizedChore@details@Concurrency@@IEAAXXZ
        178   B1 00069680 ?_CleanupToken@_StructuredTaskCollection@details@Concurrency@@AEAAXXZ
        179   B2 000731B0 ?_ConcRT_CoreAssert@details@Concurrency@@YAXPEBD0H@Z
        180   B3 000731D0 ?_ConcRT_Trace@details@Concurrency@@YAXHPEB_WZZ
        181   B4 00026CD0 ?_Confirm_cancel@_Cancellation_beacon@details@Concurrency@@QEAA_NXZ
        182   B5 00020720 ?_CurrentContext@_Context@details@Concurrency@@SA?AV123@XZ
        183   B6 00035880 ?_Current_node@location@Concurrency@@SA?AV12@XZ
        184   B7 00069850 ?_Destroy@_AsyncTaskCollection@details@Concurrency@@EEAAXXZ
        185   B8 000013B0 ?_DoYield@?$_SpinWait@$00@details@Concurrency@@IEAAXXZ
        186   B9 00026D20 ?_DoYield@?$_SpinWait@$0A@@details@Concurrency@@IEAAXXZ
        187   BA 000276D0 ?_Get@_CurrentScheduler@details@Concurrency@@SA?AV_Scheduler@23@XZ
        188   BB 00038000 ?_GetCombinableSize@details@Concurrency@@YA_KXZ
        189   BC 0006EDC0 ?_GetConcRTTraceInfo@Concurrency@@YAPEBU_CONCRT_TRACE_INFO@details@1@XZ
        190   BD 00073310 ?_GetConcurrency@details@Concurrency@@YAIXZ
        191   BE 00026D40 ?_GetCurrentInlineDepth@_StackGuard@details@Concurrency@@CAAEA_KXZ
        192   BF 00027700 ?_GetNumberOfVirtualProcessors@_CurrentScheduler@details@Concurrency@@SAIXZ
        193   C0 00001430 ?_GetScheduler@_Scheduler@details@Concurrency@@QEAAPEAVScheduler@3@XZ
        194   C1 00027740 ?_Id@_CurrentScheduler@details@Concurrency@@SAIXZ
        195   C2 0001DE10 ?_Internal_assign@_Concurrent_vector_base_v4@details@Concurrency@@IEAAXAEBV123@_KP6AXPEAX1@ZP6AX2PEBX1@Z5@Z
        196   C3 0001E3B0 ?_Internal_capacity@_Concurrent_vector_base_v4@details@Concurrency@@IEBA_KXZ
        197   C4 0001E3D0 ?_Internal_clear@_Concurrent_vector_base_v4@details@Concurrency@@IEAA_KP6AXPEAX_K@Z@Z
        198   C5 0001E590 ?_Internal_compact@_Concurrent_vector_base_v4@details@Concurrency@@IEAAPEAX_KPEAXP6AX10@ZP6AX1PEBX0@Z@Z
        199   C6 0001EB90 ?_Internal_copy@_Concurrent_vector_base_v4@details@Concurrency@@IEAAXAEBV123@_KP6AXPEAXPEBX1@Z@Z
        200   C7 0001CEB0 ?_Internal_empty@_Concurrent_queue_base_v4@details@Concurrency@@IEBA_NXZ
        201   C8 0001CF40 ?_Internal_finish_clear@_Concurrent_queue_base_v4@details@Concurrency@@IEAAXXZ
        202   C9 0001EED0 ?_Internal_grow_by@_Concurrent_vector_base_v4@details@Concurrency@@IEAA_K_K0P6AXPEAXPEBX0@Z2@Z
        203   CA 0001F0D0 ?_Internal_grow_to_at_least_with_result@_Concurrent_vector_base_v4@details@Concurrency@@IEAA_K_K0P6AXPEAXPEBX0@Z2@Z
        204   CB 0001D080 ?_Internal_move_push@_Concurrent_queue_base_v4@details@Concurrency@@IEAAXPEAX@Z
        205   CC 0001D100 ?_Internal_pop_if_present@_Concurrent_queue_base_v4@details@Concurrency@@IEAA_NPEAX@Z
        206   CD 0001D1D0 ?_Internal_push@_Concurrent_queue_base_v4@details@Concurrency@@IEAAXPEBX@Z
        207   CE 0001F2E0 ?_Internal_push_back@_Concurrent_vector_base_v4@details@Concurrency@@IEAAPEAX_KAEA_K@Z
        208   CF 0001F3F0 ?_Internal_reserve@_Concurrent_vector_base_v4@details@Concurrency@@IEAAX_K00@Z
        209   D0 0001F4B0 ?_Internal_resize@_Concurrent_vector_base_v4@details@Concurrency@@IEAAX_K00P6AXPEAX0@ZP6AX1PEBX0@Z3@Z
        210   D1 0001D250 ?_Internal_size@_Concurrent_queue_base_v4@details@Concurrency@@IEBA_KXZ
        211   D2 0001D2A0 ?_Internal_swap@_Concurrent_queue_base_v4@details@Concurrency@@IEAAXAEAV123@@Z
        212   D3 0001F9C0 ?_Internal_swap@_Concurrent_vector_base_v4@details@Concurrency@@IEAAXAEAV123@@Z
        213   D4 0001D2F0 ?_Internal_throw_exception@_Concurrent_queue_base_v4@details@Concurrency@@IEBAXXZ
        214   D5 0001FCD0 ?_Internal_throw_exception@_Concurrent_vector_base_v4@details@Concurrency@@IEBAX_K@Z
        215   D6 00069D60 ?_IsCanceling@_StructuredTaskCollection@details@Concurrency@@QEAA_NXZ
        216   D7 00069E50 ?_IsCanceling@_TaskCollection@details@Concurrency@@QEAA_NXZ
        217   D8 00020790 ?_IsSynchronouslyBlocked@_Context@details@Concurrency@@QEBA_NXZ
        218   D9 0006A160 ?_NewCollection@_AsyncTaskCollection@details@Concurrency@@SAPEAV123@PEAV_CancellationTokenState@23@@Z
        219   DA 00001440 ?_NumberOfSpins@?$_SpinWait@$00@details@Concurrency@@IEAAKXZ
        220   DB 00026F30 ?_NumberOfSpins@?$_SpinWait@$0A@@details@Concurrency@@IEAAKXZ
        221   DC 000207D0 ?_Oversubscribe@_Context@details@Concurrency@@SAX_N@Z
        222   DD 0005B010 ?_Reference@_Scheduler@details@Concurrency@@QEAAIXZ
        223   DE 00039A90 ?_Release@_NonReentrantBlockingLock@details@Concurrency@@QEAAXXZ
        224   DF 00039AC0 ?_Release@_NonReentrantPPLLock@details@Concurrency@@QEAAXXZ
        225   E0 00039AE0 ?_Release@_ReentrantBlockingLock@details@Concurrency@@QEAAXXZ
        226   E1 00039B10 ?_Release@_ReentrantLock@details@Concurrency@@QEAAXXZ
        227   E2 00039B90 ?_Release@_ReentrantPPLLock@details@Concurrency@@QEAAXXZ
        228   E3 0005B050 ?_Release@_Scheduler@details@Concurrency@@QEAAIXZ
        229   E4 00039C90 ?_ReleaseRead@_ReaderWriterLock@details@Concurrency@@QEAAXXZ
        230   E5 00039D00 ?_ReleaseWrite@_ReaderWriterLock@details@Concurrency@@QEAAXXZ
        231   E6 00001450 ?_Reset@?$_SpinWait@$00@details@Concurrency@@IEAAXXZ
        232   E7 00026F40 ?_Reset@?$_SpinWait@$0A@@details@Concurrency@@IEAAXXZ
        233   E8 0006A9E0 ?_RunAndWait@_StructuredTaskCollection@details@Concurrency@@QEAA?AW4_TaskCollectionStatus@23@PEAV_UnrealizedChore@23@@Z
