
Dump of file C:\Windows\System32\urlmon.dll

File Type: DLL

  Section contains the following exports for urlmon.dll

    00000000 characteristics
    79B60EE9 time date stamp
        0.00 version
         100 ordinal base
         506 number of functions
         131 number of names

    ordinal hint RVA      name
        568      000F3E00 [NONAME]
        569      000F3ED0 [NONAME]
        570      00074970 [NONAME]
        571      0006E220 [NONAME]
        572      0012F7D0 [NONAME]
        573      0012F6C0 [NONAME]
        574      000B90D0 [NONAME]
        575      0006E0D0 [NONAME]
        576      000B8D70 [NONAME]
        577      00071630 [NONAME]
        578      00071CD0 [NONAME]
        579      000056E0 [NONAME]
        580      001305A0 [NONAME]
        601      00077F80 [NONAME]
        602      000FF990 [NONAME]
        603      00033230 [NONAME]
        604      000FF810 [NONAME]
        605      000FF040 [NONAME]

  Summary

        D000 .data
        1000 .didat
        1000 .isoapis
       10000 .pdata
       3E000 .rdata
        3000 .reloc
       52000 .rsrc
      138000 .text
