
Dump of file C:\Windows\System32\vccorlib140.dll

File Type: DLL

  Section contains the following exports for vccorlib140.DLL

    00000000 characteristics
    60FF2A63 time date stamp Mon Jul 26 23:34:27 2021
        0.00 version
           1 ordinal base
         256 number of functions
         256 number of names

    ordinal hint RVA      name
        193   C0 00017570 ?ToString@Delegate@Platform@@QE$AAAPE$AAVString@2@XZ
        194   C1 0001CD30 ?ToString@Enum@Platform@@QE$AAAPE$AAVString@2@XZ
        195   C2 00019390 ?ToString@Exception@Platform@@UE$AAAPE$AAVString@2@XZ
        196   C3 00002AC0 ?ToString@Guid@Platform@@QEAAPE$AAVString@2@XZ
        197   C4 00001620 ?ToString@MTAThreadAttribute@Platform@@QE$AAAPE$AAVString@2@XZ
        198   C5 000016A0 ?ToString@OnePhaseConstructedAttribute@CompilerServices@Runtime@Platform@@QE$AAAPE$AAVString@4@XZ
        199   C6 00001590 ?ToString@STAThreadAttribute@Platform@@QE$AAAPE$AAVString@2@XZ
        200   C7 00024890 ?ToString@Type@Platform@@UE$AAAPE$AAVString@2@XZ
        201   C8 0001CD30 ?ToString@ValueType@Platform@@QE$AAAPE$AAVString@2@XZ
        202   C9 00001DF0 ?ToString@char16@default@@QEAAPE$AAVString@Platform@@XZ
        203   CA 00001CF0 ?ToString@float32@default@@QEAAPE$AAVString@Platform@@XZ
        204   CB 00001D70 ?ToString@float64@default@@QEAAPE$AAVString@Platform@@XZ
        205   CC 00001A30 ?ToString@int16@default@@QEAAPE$AAVString@Platform@@XZ
        206   CD 00001B30 ?ToString@int32@default@@QEAAPE$AAVString@Platform@@XZ
        207   CE 00001C10 ?ToString@int64@default@@QEAAPE$AAVString@Platform@@XZ
        208   CF 00001930 ?ToString@int8@default@@QEAAPE$AAVString@Platform@@XZ
        209   D0 00001AB0 ?ToString@uint16@default@@QEAAPE$AAVString@Platform@@XZ
        210   D1 00001BA0 ?ToString@uint32@default@@QEAAPE$AAVString@Platform@@XZ
        211   D2 00001C80 ?ToString@uint64@default@@QEAAPE$AAVString@Platform@@XZ
        212   D3 000019B0 ?ToString@uint8@default@@QEAAPE$AAVString@Platform@@XZ
        213   D4 00025230 ?UninitializeData@Details@Platform@@YAXH@Z
        214   D5 00002EA0 ?Union@Rect@Foundation@Windows@@QEAAXV123@@Z
        215   D6 00002D60 ?Union@Rect@Foundation@Windows@@QEAAXVPoint@23@@Z
        216   D7 00017500 ?WriteLine@Console@Details@Platform@@SAXPE$AAVObject@3@@Z
        217   D8 000174E0 ?WriteLine@Console@Details@Platform@@SAXPE$AAVString@3@@Z
        218   D9 00017560 ?WriteLine@Console@Details@Platform@@SAXXZ
        219   DA 00025190 ?__abi_FailFast@@YAXXZ
        220   DB 0001CD80 ?__abi_ObjectToString@__abi_details@@YAPE$AAVString@Platform@@PE$AAVObject@3@_N@Z
        221   DC 00027140 ?__abi_Resolve@ControlBlock@Details@Platform@@UEAAJAEAVGuid@3@PEAPEAU__abi_IInspectable@@@Z
        222   DD 0001A340 ?__abi_WinRTraiseAccessDeniedException@@YAXXZ
        223   DE 0001A580 ?__abi_WinRTraiseCOMException@@YAXJ@Z
        224   DF 0001A440 ?__abi_WinRTraiseChangedStateException@@YAXXZ
        225   E0 0001A480 ?__abi_WinRTraiseClassNotRegisteredException@@YAXXZ
        226   E1 0001A500 ?__abi_WinRTraiseDisconnectedException@@YAXXZ
        227   E2 0001A300 ?__abi_WinRTraiseFailureException@@YAXXZ
        228   E3 0001A3C0 ?__abi_WinRTraiseInvalidArgumentException@@YAXXZ
        229   E4 0001A240 ?__abi_WinRTraiseInvalidCastException@@YAXXZ
        230   E5 0001A200 ?__abi_WinRTraiseNotImplementedException@@YAXXZ
        231   E6 0001A280 ?__abi_WinRTraiseNullReferenceException@@YAXXZ
        232   E7 0001A540 ?__abi_WinRTraiseObjectDisposedException@@YAXXZ
        233   E8 0001A2C0 ?__abi_WinRTraiseOperationCanceledException@@YAXXZ
        234   E9 0001A400 ?__abi_WinRTraiseOutOfBoundsException@@YAXXZ
        235   EA 0001A380 ?__abi_WinRTraiseOutOfMemoryException@@YAXXZ
        236   EB 0001A4C0 ?__abi_WinRTraiseWrongThreadException@@YAXXZ
        237   EC 000241D0 ?__abi_cast_Object_to_String@__abi_details@@YAPE$AAVString@Platform@@_NPE$AAVObject@3@@Z
        238   ED 000241B0 ?__abi_cast_String_to_Object@__abi_details@@YAPE$AAVObject@Platform@@PE$AAVString@3@@Z
        239   EE 00024C00 ?__abi_make_type_id@@YAPE$AAVType@Platform@@AEBU__abi_type_descriptor@@@Z
        240   EF 0001A5B0 ?__abi_translateCurrentException@@YAJ_N@Z
        241   F0 000253C0 ?__getActivationFactoryByHSTRING@@YAJPEAUHSTRING__@@AEAVGuid@Platform@@PEAPEAX@Z
        242   F1 00002D00 ?get@Bottom@Rect@Foundation@Windows@@QEAAMXZ
        243   F2 0001C340 ?get@BreakOnAllocationId@Heap@Details@Platform@@SAHXZ
        244   F3 0001C360 ?get@BreakOnFreeId@Heap@Details@Platform@@SAHXZ
        245   F4 0001C330 ?get@CurrentAllocationId@Heap@Details@Platform@@SAHXZ
        246   F5 00002C60 ?get@Empty@Rect@Foundation@Windows@@SA?AV234@XZ
        247   F6 00002BE0 ?get@Empty@Size@Foundation@Windows@@SA?AV234@XZ
        248   F7 00024840 ?get@FullName@Type@Platform@@QE$AAAPE$AAVString@3@XZ
        249   F8 00003D70 ?get@HasInverse@Matrix3D@Media3D@Media@Xaml@UI@Windows@@QEAA_NXZ
        250   F9 000194C0 ?get@Message@Exception@Platform@@QE$AAAPE$AAVString@3@XZ
        251   FA 0001C380 ?get@ObjectCount@Heap@Details@Platform@@SAHXZ
        252   FB 00002CE0 ?get@Right@Rect@Foundation@Windows@@QEAAMXZ
        253   FC 0001C2C0 ?get@TrackingLevel@Heap@Details@Platform@@SA?AW4HeapAllocationTrackingLevel@34@XZ
        254   FD 0001C350 ?set@BreakOnAllocationId@Heap@Details@Platform@@SAXH@Z
        255   FE 0001C370 ?set@BreakOnFreeId@Heap@Details@Platform@@SAXH@Z
        256   FF 0001C2D0 ?set@TrackingLevel@Heap@Details@Platform@@SAXW4HeapAllocationTrackingLevel@34@@Z

  Summary

        B000 .data
        3000 .pdata
       19000 .rdata
        2000 .reloc
        1000 .rsrc
       29000 .text
