
Dump of file C:\Windows\System32\msvcp120.dll

File Type: DLL

  Section contains the following exports for MSVCP120.dll

    00000000 characteristics
    59260906 time date stamp Thu May 25 00:28:22 2017
        0.00 version
           1 ordinal base
        1569 number of functions
        1569 number of names

    ordinal hint RVA      name
        142   8D 0000A2A0 ??1?$ctype@D@std@@MEAA@XZ
        143   8E 0000AEA0 ??1?$ctype@G@std@@MEAA@XZ
        144   8F 0000A748 ??1?$ctype@_W@std@@MEAA@XZ
        145   90 000093DC ??1?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MEAA@XZ
        146   91 000093DC ??1?$num_get@GV?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@MEAA@XZ
        147   92 000093DC ??1?$num_get@_WV?$istreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@MEAA@XZ
        148   93 000093DC ??1?$num_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MEAA@XZ
        149   94 000093DC ??1?$num_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@MEAA@XZ
        150   95 000093DC ??1?$num_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@MEAA@XZ
        151   96 000164D8 ??1?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MEAA@XZ
        152   97 00016518 ??1?$time_get@GV?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@MEAA@XZ
        153   98 00016558 ??1?$time_get@_WV?$istreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@MEAA@XZ
        154   99 00016598 ??1?$time_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MEAA@XZ
        155   9A 000165C8 ??1?$time_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@MEAA@XZ
        156   9B 000165F8 ??1?$time_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@MEAA@XZ
        157   9C 0000B3F8 ??1Init@ios_base@std@@QEAA@XZ
        158   9D 0000DB54 ??1_Concurrent_queue_base_v4@details@Concurrency@@MEAA@XZ
        159   9E 0000E030 ??1_Concurrent_queue_iterator_base_v4@details@Concurrency@@IEAA@XZ
        160   9F 0000E354 ??1_Concurrent_vector_base_v4@details@Concurrency@@IEAA@XZ
        161   A0 000018B4 ??1_Container_base12@std@@QEAA@XZ
        162   A1 000093DC ??1_Facet_base@std@@UEAA@XZ
        163   A2 0003DE58 ??1_Init_locks@std@@QEAA@XZ
        164   A3 000094E4 ??1_Locimp@locale@std@@MEAA@XZ
        165   A4 00009078 ??1_Locinfo@std@@QEAA@XZ
        166   A5 0003DDE4 ??1_Lockit@std@@QEAA@XZ
        167   A6 0003CF1C ??1_Pad@std@@QEAA@XZ
        168   A7 00008EF4 ??1_Timevec@std@@QEAA@XZ
        169   A8 00039F44 ??1_UShinit@std@@QEAA@XZ
        170   A9 0003AEB0 ??1_Winit@std@@QEAA@XZ
        171   AA 00001B80 ??1agent@Concurrency@@UEAA@XZ
        172   AB 000093DC ??1codecvt_base@std@@UEAA@XZ
        173   AC 000093DC ??1ctype_base@std@@UEAA@XZ
        174   AD 000093DC ??1facet@locale@std@@MEAA@XZ
        175   AE 0000B964 ??1ios_base@std@@UEAA@XZ
        176   AF 000093DC ??1time_base@std@@UEAA@XZ
        177   B0 000018B0 ??4?$_Iosb@H@std@@QEAAAEAV01@AEBV01@@Z
        178   B1 00016628 ??4?$_Yarn@D@std@@QEAAAEAV01@AEBV01@@Z
        179   B2 0000C230 ??4?$_Yarn@D@std@@QEAAAEAV01@PEBD@Z
        180   B3 0000C2F8 ??4?$_Yarn@_W@std@@QEAAAEAV01@PEB_W@Z
        181   B4 000166D0 ??4?$basic_iostream@DU?$char_traits@D@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        182   B5 00016630 ??4?$basic_iostream@GU?$char_traits@G@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        183   B6 00016630 ??4?$basic_iostream@_WU?$char_traits@_W@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        184   B7 000166A0 ??4?$basic_istream@DU?$char_traits@D@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        185   B8 000166B8 ??4?$basic_istream@GU?$char_traits@G@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        186   B9 000166B8 ??4?$basic_istream@_WU?$char_traits@_W@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        187   BA 000166D0 ??4?$basic_ostream@DU?$char_traits@D@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        188   BB 00016630 ??4?$basic_ostream@GU?$char_traits@G@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        189   BC 00016630 ??4?$basic_ostream@_WU?$char_traits@_W@std@@@std@@IEAAAEAV01@$$QEAV01@@Z
        190   BD 0001673C ??4?$basic_streambuf@DU?$char_traits@D@std@@@std@@IEAAAEAV01@AEBV01@@Z
        191   BE 00016828 ??4?$basic_streambuf@GU?$char_traits@G@std@@@std@@IEAAAEAV01@AEBV01@@Z
        192   BF 00016928 ??4?$basic_streambuf@_WU?$char_traits@_W@std@@@std@@IEAAAEAV01@AEBV01@@Z
        193   C0 000018B0 ??4Init@ios_base@std@@QEAAAEAV012@AEBV012@@Z
        194   C1 000018B0 ??4_Container_base0@std@@QEAAAEAU01@AEBU01@@Z
        195   C2 000018B0 ??4_Container_base12@std@@QEAAAEAU01@AEBU01@@Z
        196   C3 000018B0 ??4_Facet_base@std@@QEAAAEAV01@AEBV01@@Z
        197   C4 000018B0 ??4_Init_locks@std@@QEAAAEAV01@AEBV01@@Z
        198   C5 00012404 ??4_Pad@std@@QEAAAEAV01@AEBV01@@Z
        199   C6 00008EE4 ??4_Timevec@std@@QEAAAEAV01@AEBV01@@Z
        200   C7 000018B0 ??4_UShinit@std@@QEAAAEAV01@AEBV01@@Z
        201   C8 000018B0 ??4_Winit@std@@QEAAAEAV01@AEBV01@@Z
        202   C9 00016A98 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAF@Z
        203   CA 00016C50 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAG@Z
        204   CB 00016DC0 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAH@Z
        205   CC 00016F78 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAI@Z
        206   CD 000170E8 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAJ@Z
        207   CE 00017258 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAK@Z
        208   CF 000173C8 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAM@Z
        209   D0 00017538 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAN@Z
        210   D1 000176A8 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAO@Z
        211   D2 00017818 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEAPEAX@Z
        212   D3 00017988 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEA_J@Z
        213   D4 00017AF8 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEA_K@Z
        214   D5 00017C68 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@AEA_N@Z
        215   D6 0001DE88 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@P6AAEAV01@AEAV01@@Z@Z
        216   D7 000192A8 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@P6AAEAV?$basic_ios@DU?$char_traits@D@std@@@1@AEAV21@@Z@Z
        217   D8 000192A8 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@P6AAEAVios_base@1@AEAV21@@Z@Z
        218   D9 00017DD8 ??5?$basic_istream@DU?$char_traits@D@std@@@std@@QEAAAEAV01@PEAV?$basic_streambuf@DU?$char_traits@D@std@@@1@@Z
        219   DA 00017F68 ??5?$basic_istream@GU?$char_traits@G@std@@@std@@QEAAAEAV01@AEAF@Z
        220   DB 00018120 ??5?$basic_istream@GU?$char_traits@G@std@@@std@@QEAAAEAV01@AEAG@Z
        221   DC 00018290 ??5?$basic_istream@GU?$char_traits@G@std@@@std@@QEAAAEAV01@AEAH@Z
